CustomerID,Gender,Tenure,MonthlyCharges,ContractType,PaymentMethod,Churn,customer_id
CUST-02376,Female,32,83.78,One year,Credit card,No,CUST_2376
CUST-02377,Male,69,25.56,Month-to-month,Bank transfer,No,CUST_2377
CUST-02378,Female,55,108.86,Month-to-month,Mailed check,Yes,CUST_2378
CUST-02379,Female,72,48.06,One year,Electronic check,Yes,CUST_2379
CUST-02380,Female,58,66.6,One year,Bank transfer,No,CUST_2380
CUST-02381,Female,6,64.66,Month-to-month,Credit card,Yes,CUST_2381
CUST-02382,Female,1,52.3,One year,Electronic check,No,CUST_2382
CUST-02383,Male,60,45.95,One year,Credit card,Yes,CUST_2383
CUST-02384,Female,38,82.71,Month-to-month,Mailed check,Yes,CUST_2384
CUST-02385,Female,22,64.52,Two year,Electronic check,No,CUST_2385
CUST-02386,Female,1,69.64,Month-to-month,Credit card,Yes,CUST_2386
CUST-02387,Male,8,51.39,Month-to-month,Credit card,Yes,CUST_2387
CUST-02388,Female,62,79.33,Month-to-month,Mailed check,No,CUST_2388
CUST-02389,Male,35,27.74,Two year,Bank transfer,No,CUST_2389
CUST-02390,Male,33,101.85,Two year,Mailed check,No,CUST_2390
CUST-02391,Female,49,106.49,Two year,Mailed check,No,CUST_2391
CUST-02392,Male,45,74.08,Month-to-month,Electronic check,Yes,CUST_2392
CUST-02393,Male,28,88.55,Month-to-month,Bank transfer,No,CUST_2393
CUST-02394,Female,66,104.3,Month-to-month,Electronic check,Yes,CUST_2394
CUST-02395,Male,37,94.89,One year,Electronic check,No,CUST_2395
CUST-02396,Male,6,66.28,Month-to-month,Mailed check,Yes,CUST_2396
CUST-02397,Female,21,26.63,Month-to-month,Electronic check,No,CUST_2397
CUST-02398,Male,69,78.32,Month-to-month,Electronic check,Yes,CUST_2398
CUST-02399,Female,9,52.04,Two year,Electronic check,No,CUST_2399
CUST-02400,Female,39,80.25,Month-to-month,Credit card,No,CUST_2400
CUST-02401,Male,12,75.78,Month-to-month,Mailed check,Yes,CUST_2401
CUST-02402,Female,51,50.25,One year,Credit card,No,CUST_2402
CUST-02403,Female,16,70.99,One year,Credit card,Yes,CUST_2403
CUST-02404,Male,18,80.85,One year,Credit card,No,CUST_2404
CUST-02405,Female,72,91.22,Month-to-month,Electronic check,Yes,CUST_2405
CUST-02406,Male,36,59.06,Month-to-month,Credit card,Yes,CUST_2406
CUST-02407,Male,56,60.5,Month-to-month,Mailed check,Yes,CUST_2407
CUST-02408,Female,27,74.99,Month-to-month,Electronic check,No,CUST_2408
CUST-02409,Female,65,70.55,One year,Electronic check,No,CUST_2409
CUST-02410,Male,41,75.05,Month-to-month,Credit card,No,CUST_2410
CUST-02411,Male,44,64.33,Month-to-month,Credit card,Yes,CUST_2411
CUST-02412,Female,34,40.54,Two year,Bank transfer,No,CUST_2412
CUST-02413,Female,58,22.29,One year,Mailed check,Yes,CUST_2413
CUST-02414,Male,35,35.56,Month-to-month,Mailed check,No,CUST_2414
CUST-02415,Female,32,21.69,Month-to-month,Electronic check,Yes,CUST_2415
CUST-02416,Male,42,67.9,Two year,Electronic check,No,CUST_2416
CUST-02417,Female,44,27.93,Month-to-month,Credit card,Yes,CUST_2417
CUST-02418,Male,27,43.78,One year,Electronic check,No,CUST_2418
CUST-02419,Male,59,59.91,Month-to-month,Mailed check,No,CUST_2419
CUST-02420,Female,43,30.88,Two year,Bank transfer,No,CUST_2420
CUST-02421,Female,3,31.45,Two year,Electronic check,No,CUST_2421
CUST-02422,Female,18,83.16,One year,Electronic check,Yes,CUST_2422
CUST-02423,Female,1,86.79,Two year,Credit card,No,CUST_2423
CUST-02424,Female,61,22.79,Two year,Credit card,No,CUST_2424
CUST-02425,Female,1,104.97,Month-to-month,Electronic check,Yes,CUST_2425
CUST-02426,Female,2,93.82,Two year,Electronic check,Yes,CUST_2426
CUST-02427,Male,23,74.72,Month-to-month,Bank transfer,Yes,CUST_2427
CUST-02428,Male,53,100.73,One year,Electronic check,Yes,CUST_2428
CUST-02429,Male,72,29.98,Month-to-month,Electronic check,Yes,CUST_2429
CUST-02430,Male,63,112.84,Month-to-month,Credit card,Yes,CUST_2430
CUST-02431,Female,51,84.7,One year,Electronic check,No,CUST_2431
CUST-02432,Male,69,74.0,Two year,Electronic check,No,CUST_2432
CUST-02433,Female,11,84.36,Month-to-month,Credit card,Yes,CUST_2433
CUST-02434,Male,10,104.73,Month-to-month,Credit card,Yes,CUST_2434
CUST-02435,Female,69,98.41,Month-to-month,Mailed check,Yes,CUST_2435
CUST-02436,Male,4,29.83,Month-to-month,Mailed check,Yes,CUST_2436
CUST-02437,Female,57,96.7,One year,Mailed check,Yes,CUST_2437
CUST-02438,Female,16,101.55,Two year,Bank transfer,No,CUST_2438
CUST-02439,Male,46,22.66,Two year,Bank transfer,No,CUST_2439
CUST-02440,Male,49,102.75,Month-to-month,Electronic check,Yes,CUST_2440
CUST-02441,Female,46,20.7,Two year,Credit card,No,CUST_2441
CUST-02442,Female,50,60.18,Month-to-month,Bank transfer,No,CUST_2442
CUST-02443,Male,23,91.53,One year,Mailed check,Yes,CUST_2443
CUST-02444,Female,2,104.98,Month-to-month,Mailed check,Yes,CUST_2444
CUST-02445,Male,16,79.6,Month-to-month,Bank transfer,Yes,CUST_2445
CUST-02446,Female,60,107.31,Month-to-month,Electronic check,Yes,CUST_2446
CUST-02447,Male,48,24.71,Two year,Bank transfer,No,CUST_2447
CUST-02448,Male,25,78.61,Two year,Mailed check,No,CUST_2448
CUST-02449,Female,57,41.94,One year,Bank transfer,No,CUST_2449
CUST-02450,Male,2,97.93,Two year,Credit card,No,CUST_2450
CUST-02451,Female,29,78.95,One year,Electronic check,No,CUST_2451
CUST-02452,Female,3,34.4,Month-to-month,Credit card,Yes,CUST_2452
CUST-02453,Female,36,75.33,One year,Electronic check,No,CUST_2453
CUST-02454,Male,46,109.35,Month-to-month,Credit card,Yes,CUST_2454
CUST-02455,Female,25,42.39,Month-to-month,Bank transfer,Yes,CUST_2455
CUST-02456,Male,12,110.53,Month-to-month,Credit card,Yes,CUST_2456
CUST-02457,Male,39,71.14,One year,Credit card,Yes,CUST_2457
CUST-02458,Male,29,112.97,Month-to-month,Bank transfer,Yes,CUST_2458
CUST-02459,Female,30,63.67,One year,Electronic check,No,CUST_2459
CUST-02460,Female,64,50.38,Month-to-month,Credit card,No,CUST_2460
CUST-02461,Male,47,110.21,Month-to-month,Bank transfer,Yes,CUST_2461
CUST-02462,Male,5,112.13,Month-to-month,Credit card,Yes,CUST_2462
CUST-02463,Male,36,44.26,Two year,Mailed check,No,CUST_2463
CUST-02464,Male,64,51.62,Two year,Credit card,No,CUST_2464
CUST-02465,Male,27,62.07,Month-to-month,Electronic check,Yes,CUST_2465
CUST-02466,Female,1,52.79,One year,Credit card,No,CUST_2466
CUST-02467,Female,26,71.1,One year,Bank transfer,No,CUST_2467
CUST-02468,Male,51,61.38,One year,Bank transfer,No,CUST_2468
CUST-02469,Female,15,71.86,Two year,Electronic check,No,CUST_2469
CUST-02470,Female,36,92.96,One year,Electronic check,No,CUST_2470
CUST-02471,Female,65,42.53,Month-to-month,Electronic check,No,CUST_2471
CUST-02472,Female,64,117.44,Month-to-month,Credit card,Yes,CUST_2472
CUST-02473,Male,22,53.83,Two year,Credit card,No,CUST_2473
CUST-02474,Male,71,89.05,One year,Credit card,No,CUST_2474
CUST-02475,Female,25,21.33,Month-to-month,Electronic check,Yes,CUST_2475
CUST-02476,Male,23,68.68,Month-to-month,Bank transfer,Yes,CUST_2476
CUST-02477,Female,9,43.61,Two year,Bank transfer,No,CUST_2477
CUST-02478,Male,17,30.16,Month-to-month,Mailed check,No,CUST_2478
CUST-02479,Male,9,37.08,One year,Mailed check,No,CUST_2479
CUST-02480,Male,17,100.54,One year,Credit card,No,CUST_2480
CUST-02481,Male,34,109.88,One year,Electronic check,No,CUST_2481
CUST-02482,Female,30,41.8,Two year,Mailed check,No,CUST_2482
CUST-02483,Male,67,52.29,One year,Electronic check,No,CUST_2483
CUST-02484,Female,36,54.03,Month-to-month,Credit card,Yes,CUST_2484
CUST-02485,Female,25,24.27,One year,Electronic check,No,CUST_2485
CUST-02486,Male,3,104.42,Month-to-month,Mailed check,Yes,CUST_2486
CUST-02487,Female,69,51.83,Month-to-month,Electronic check,Yes,CUST_2487
CUST-02488,Female,33,87.61,Two year,Electronic check,No,CUST_2488
CUST-02489,Female,72,23.27,Month-to-month,Mailed check,No,CUST_2489
CUST-02490,Female,59,32.7,Month-to-month,Electronic check,Yes,CUST_2490
CUST-02491,Male,1,29.36,Two year,Mailed check,No,CUST_2491
CUST-02492,Male,55,67.84,One year,Bank transfer,No,CUST_2492
CUST-02493,Female,7,80.35,Month-to-month,Bank transfer,Yes,CUST_2493
CUST-02494,Female,42,107.72,Two year,Bank transfer,No,CUST_2494
CUST-02495,Female,56,42.26,Month-to-month,Credit card,No,CUST_2495
CUST-02496,Female,53,47.38,Month-to-month,Bank transfer,No,CUST_2496
CUST-02497,Female,36,102.22,One year,Credit card,Yes,CUST_2497
CUST-02498,Female,16,46.34,Month-to-month,Electronic check,Yes,CUST_2498
CUST-02499,Male,67,51.12,Month-to-month,Credit card,No,CUST_2499
CUST-02500,Male,60,118.19,Month-to-month,Electronic check,Yes,CUST_2500
CUST-02501,Female,64,73.74,Month-to-month,Bank transfer,No,CUST_2501
CUST-02502,Female,47,30.47,Month-to-month,Electronic check,Yes,CUST_2502
CUST-02503,Male,67,27.63,Two year,Electronic check,No,CUST_2503
CUST-02504,Female,6,26.39,Month-to-month,Bank transfer,Yes,CUST_2504
CUST-02505,Male,29,108.78,One year,Electronic check,No,CUST_2505
CUST-02506,Female,7,115.1,Month-to-month,Credit card,Yes,CUST_2506
CUST-02507,Male,36,85.14,Two year,Electronic check,No,CUST_2507
CUST-02508,Female,54,90.16,Month-to-month,Electronic check,Yes,CUST_2508
CUST-02509,Female,69,95.25,Two year,Electronic check,No,CUST_2509
CUST-02510,Female,58,113.62,Month-to-month,Electronic check,Yes,CUST_2510
CUST-02511,Female,41,117.78,One year,Electronic check,No,CUST_2511
CUST-02512,Female,1,99.33,One year,Electronic check,Yes,CUST_2512
CUST-02513,Male,51,105.08,Two year,Bank transfer,No,CUST_2513
CUST-02514,Female,25,39.85,Month-to-month,Credit card,Yes,CUST_2514
CUST-02515,Female,43,73.58,One year,Electronic check,No,CUST_2515
CUST-02516,Male,11,64.4,Two year,Electronic check,No,CUST_2516
CUST-02517,Male,4,52.43,One year,Electronic check,Yes,CUST_2517
CUST-02518,Male,29,95.01,One year,Bank transfer,Yes,CUST_2518
CUST-02519,Female,55,101.91,Two year,Electronic check,No,CUST_2519
CUST-02520,Male,10,97.64,Two year,Electronic check,Yes,CUST_2520
CUST-02521,Male,32,80.17,Month-to-month,Bank transfer,No,CUST_2521
CUST-02522,Male,26,94.37,Month-to-month,Credit card,Yes,CUST_2522
CUST-02523,Female,22,78.28,Month-to-month,Bank transfer,Yes,CUST_2523
CUST-02524,Female,43,63.79,Month-to-month,Electronic check,Yes,CUST_2524
CUST-02525,Male,40,107.27,Month-to-month,Mailed check,Yes,CUST_2525
CUST-02526,Female,9,81.79,Two year,Electronic check,No,CUST_2526
CUST-02527,Male,13,73.77,Two year,Bank transfer,No,CUST_2527
CUST-02528,Male,4,107.37,Month-to-month,Credit card,Yes,CUST_2528
CUST-02529,Female,62,34.21,Month-to-month,Bank transfer,No,CUST_2529
CUST-02530,Male,56,83.88,Two year,Electronic check,No,CUST_2530
CUST-02531,Female,4,50.26,Month-to-month,Electronic check,Yes,CUST_2531
CUST-02532,Male,43,97.8,Month-to-month,Mailed check,Yes,CUST_2532
CUST-02533,Female,33,46.7,One year,Electronic check,No,CUST_2533
CUST-02534,Female,32,62.64,One year,Mailed check,No,CUST_2534
CUST-02535,Male,14,49.19,Two year,Mailed check,No,CUST_2535
CUST-02536,Female,61,61.2,Month-to-month,Credit card,Yes,CUST_2536
CUST-02537,Male,31,67.3,Two year,Electronic check,No,CUST_2537
CUST-02538,Male,44,101.02,Month-to-month,Electronic check,Yes,CUST_2538
CUST-02539,Female,7,22.47,Month-to-month,Mailed check,Yes,CUST_2539
CUST-02540,Female,43,96.13,Month-to-month,Credit card,Yes,CUST_2540
CUST-02541,Male,67,43.19,Month-to-month,Credit card,No,CUST_2541
CUST-02542,Female,31,97.22,Month-to-month,Mailed check,Yes,CUST_2542
CUST-02543,Male,10,92.56,Month-to-month,Electronic check,Yes,CUST_2543
CUST-02544,Male,57,62.73,Month-to-month,Mailed check,Yes,CUST_2544
CUST-02545,Male,13,49.82,Month-to-month,Mailed check,Yes,CUST_2545
CUST-02546,Male,58,22.16,Month-to-month,Electronic check,Yes,CUST_2546
CUST-02547,Female,16,63.2,Month-to-month,Bank transfer,Yes,CUST_2547
CUST-02548,Male,11,113.76,One year,Credit card,Yes,CUST_2548
CUST-02549,Male,8,81.32,Month-to-month,Credit card,Yes,CUST_2549
CUST-02550,Male,5,67.98,One year,Mailed check,No,CUST_2550
CUST-02551,Female,49,95.84,Month-to-month,Bank transfer,Yes,CUST_2551
CUST-02552,Male,41,70.6,One year,Electronic check,No,CUST_2552
CUST-02553,Male,9,40.83,Month-to-month,Credit card,Yes,CUST_2553
CUST-02554,Female,17,31.9,Month-to-month,Electronic check,No,CUST_2554
CUST-02555,Male,8,78.23,One year,Electronic check,Yes,CUST_2555
CUST-02556,Female,57,69.82,Two year,Credit card,No,CUST_2556
CUST-02557,Male,8,65.3,One year,Electronic check,Yes,CUST_2557
CUST-02558,Female,39,111.7,Two year,Bank transfer,No,CUST_2558
CUST-02559,Male,56,80.14,Month-to-month,Credit card,Yes,CUST_2559
CUST-02560,Male,9,90.33,Month-to-month,Credit card,Yes,CUST_2560
CUST-02561,Female,14,34.73,Month-to-month,Electronic check,Yes,CUST_2561
CUST-02562,Male,8,63.92,Month-to-month,Mailed check,Yes,CUST_2562
CUST-02563,Male,72,30.45,Month-to-month,Mailed check,No,CUST_2563
CUST-02564,Male,7,59.35,Two year,Bank transfer,No,CUST_2564
CUST-02565,Female,38,75.96,One year,Credit card,No,CUST_2565
CUST-02566,Female,49,94.3,Two year,Electronic check,No,CUST_2566
CUST-02567,Female,52,91.07,Two year,Electronic check,No,CUST_2567
CUST-02568,Male,13,33.67,One year,Electronic check,No,CUST_2568
CUST-02569,Female,53,102.99,Two year,Electronic check,No,CUST_2569
CUST-02570,Male,30,53.14,Month-to-month,Electronic check,Yes,CUST_2570
CUST-02571,Male,2,56.83,Month-to-month,Mailed check,Yes,CUST_2571
CUST-02572,Male,59,90.52,Two year,Credit card,No,CUST_2572
CUST-02573,Male,50,50.43,Month-to-month,Electronic check,Yes,CUST_2573
CUST-02574,Male,60,36.37,Month-to-month,Electronic check,No,CUST_2574
CUST-02575,Female,55,102.16,Two year,Mailed check,No,CUST_2575
CUST-02576,Female,13,42.66,Month-to-month,Electronic check,No,CUST_2576
CUST-02577,Male,44,50.01,Month-to-month,Mailed check,No,CUST_2577
CUST-02578,Male,4,57.59,One year,Electronic check,No,CUST_2578
CUST-02579,Female,59,119.27,Month-to-month,Mailed check,Yes,CUST_2579
CUST-02580,Female,67,57.28,Two year,Bank transfer,No,CUST_2580
CUST-02581,Male,43,75.0,Month-to-month,Bank transfer,Yes,CUST_2581
CUST-02582,Male,25,82.68,Two year,Mailed check,No,CUST_2582
CUST-02583,Male,14,45.43,Month-to-month,Bank transfer,No,CUST_2583
CUST-02584,Male,14,44.74,Month-to-month,Electronic check,Yes,CUST_2584
CUST-02585,Male,2,63.29,Two year,Electronic check,No,CUST_2585
CUST-02586,Female,9,58.91,Two year,Electronic check,No,CUST_2586
CUST-02587,Female,25,114.67,Month-to-month,Electronic check,Yes,CUST_2587
CUST-02588,Female,17,111.04,Month-to-month,Electronic check,Yes,CUST_2588
CUST-02589,Female,66,49.99,One year,Bank transfer,No,CUST_2589
CUST-02590,Male,33,99.47,Two year,Mailed check,No,CUST_2590
CUST-02591,Male,46,104.66,Month-to-month,Bank transfer,Yes,CUST_2591
CUST-02592,Female,54,90.9,Month-to-month,Credit card,Yes,CUST_2592
CUST-02593,Male,62,58.88,Month-to-month,Credit card,No,CUST_2593
CUST-02594,Male,57,92.72,Month-to-month,Electronic check,Yes,CUST_2594
CUST-02595,Female,24,54.54,One year,Electronic check,No,CUST_2595
CUST-02596,Male,32,83.22,Two year,Bank transfer,No,CUST_2596
CUST-02597,Female,18,55.67,Month-to-month,Credit card,Yes,CUST_2597
CUST-02598,Male,6,48.34,Month-to-month,Mailed check,Yes,CUST_2598
CUST-02599,Male,8,28.23,Two year,Mailed check,No,CUST_2599
CUST-02600,Female,17,82.71,Month-to-month,Electronic check,No,CUST_2600
CUST-02601,Female,40,46.77,Two year,Electronic check,No,CUST_2601
CUST-02602,Male,56,113.19,Month-to-month,Credit card,Yes,CUST_2602
CUST-02603,Male,66,112.91,Month-to-month,Electronic check,Yes,CUST_2603
CUST-02604,Female,46,31.49,Two year,Mailed check,No,CUST_2604
CUST-02605,Female,40,26.36,Month-to-month,Mailed check,No,CUST_2605
CUST-02606,Male,70,20.29,Month-to-month,Bank transfer,Yes,CUST_2606
CUST-02607,Male,19,21.31,Month-to-month,Bank transfer,No,CUST_2607
CUST-02608,Female,19,36.16,One year,Electronic check,Yes,CUST_2608
CUST-02609,Male,61,36.56,Month-to-month,Credit card,Yes,CUST_2609
CUST-02610,Male,40,71.36,Two year,Electronic check,No,CUST_2610
CUST-02611,Female,44,29.4,One year,Credit card,Yes,CUST_2611
CUST-02612,Female,38,76.45,Two year,Credit card,No,CUST_2612
CUST-02613,Male,48,27.18,One year,Electronic check,Yes,CUST_2613
CUST-02614,Female,2,103.41,Month-to-month,Credit card,Yes,CUST_2614
CUST-02615,Female,67,48.67,Two year,Mailed check,No,CUST_2615
CUST-02616,Female,19,119.84,Two year,Bank transfer,No,CUST_2616
CUST-02617,Male,8,42.79,One year,Mailed check,Yes,CUST_2617
CUST-02618,Female,31,96.32,Month-to-month,Electronic check,Yes,CUST_2618
CUST-02619,Male,65,103.78,Month-to-month,Mailed check,No,CUST_2619
CUST-02620,Male,72,86.76,Two year,Electronic check,No,CUST_2620
CUST-02621,Male,7,58.66,Month-to-month,Electronic check,Yes,CUST_2621
CUST-02622,Male,55,108.94,Month-to-month,Bank transfer,Yes,CUST_2622
CUST-02623,Female,45,90.52,One year,Bank transfer,Yes,CUST_2623
CUST-02624,Male,26,45.51,Two year,Electronic check,No,CUST_2624
CUST-02625,Male,26,76.25,Two year,Mailed check,No,CUST_2625
CUST-02626,Male,26,89.4,Month-to-month,Electronic check,Yes,CUST_2626
CUST-02627,Female,9,101.09,Month-to-month,Credit card,Yes,CUST_2627
CUST-02628,Female,44,48.78,Two year,Mailed check,No,CUST_2628
CUST-02629,Female,25,93.59,Month-to-month,Credit card,Yes,CUST_2629
CUST-02630,Female,61,32.85,Month-to-month,Electronic check,Yes,CUST_2630
CUST-02631,Female,60,101.04,One year,Electronic check,Yes,CUST_2631
CUST-02632,Male,43,105.94,Month-to-month,Bank transfer,Yes,CUST_2632
CUST-02633,Male,43,73.6,Two year,Mailed check,No,CUST_2633
CUST-02634,Female,39,48.86,Month-to-month,Mailed check,No,CUST_2634
CUST-02635,Male,54,83.69,Month-to-month,Electronic check,Yes,CUST_2635
CUST-02636,Female,43,44.14,One year,Electronic check,No,CUST_2636
CUST-02637,Male,21,40.13,Two year,Credit card,No,CUST_2637
CUST-02638,Male,14,113.42,Month-to-month,Credit card,Yes,CUST_2638
CUST-02639,Male,59,101.19,One year,Bank transfer,No,CUST_2639
CUST-02640,Female,6,62.48,Month-to-month,Electronic check,Yes,CUST_2640
CUST-02641,Female,64,105.27,Month-to-month,Credit card,No,CUST_2641
CUST-02642,Male,29,54.79,Two year,Electronic check,No,CUST_2642
CUST-02643,Female,1,113.28,Month-to-month,Credit card,Yes,CUST_2643
CUST-02644,Female,29,22.96,Month-to-month,Credit card,No,CUST_2644
CUST-02645,Male,30,92.6,Two year,Electronic check,No,CUST_2645
CUST-02646,Male,60,78.51,Month-to-month,Bank transfer,Yes,CUST_2646
CUST-02647,Male,28,90.71,One year,Electronic check,No,CUST_2647
CUST-02648,Male,31,38.72,Month-to-month,Electronic check,Yes,CUST_2648
CUST-02649,Female,62,75.78,Two year,Bank transfer,No,CUST_2649
CUST-02650,Male,43,38.86,Month-to-month,Electronic check,Yes,CUST_2650
CUST-02651,Female,49,57.71,Month-to-month,Bank transfer,No,CUST_2651
CUST-02652,Male,27,65.97,One year,Bank transfer,No,CUST_2652
CUST-02653,Female,52,79.98,Month-to-month,Bank transfer,No,CUST_2653
CUST-02654,Male,24,57.76,One year,Electronic check,No,CUST_2654
CUST-02655,Male,1,61.55,Month-to-month,Credit card,Yes,CUST_2655
CUST-02656,Male,47,63.55,Month-to-month,Mailed check,No,CUST_2656
CUST-02657,Male,2,27.8,Two year,Electronic check,Yes,CUST_2657
CUST-02658,Male,10,33.95,Month-to-month,Mailed check,Yes,CUST_2658
CUST-02659,Male,46,51.34,Month-to-month,Mailed check,Yes,CUST_2659
CUST-02660,Female,4,59.42,Two year,Electronic check,No,CUST_2660
CUST-02661,Female,72,44.05,Two year,Mailed check,No,CUST_2661
CUST-02662,Female,15,37.39,One year,Electronic check,No,CUST_2662
CUST-02663,Male,19,115.01,Two year,Electronic check,No,CUST_2663
CUST-02664,Female,38,23.21,Two year,Electronic check,No,CUST_2664
CUST-02665,Male,57,99.34,Month-to-month,Mailed check,Yes,CUST_2665
CUST-02666,Female,25,103.83,Two year,Mailed check,No,CUST_2666
CUST-02667,Male,47,33.36,One year,Electronic check,No,CUST_2667
CUST-02668,Male,6,89.89,Two year,Mailed check,No,CUST_2668
CUST-02669,Female,4,42.02,Month-to-month,Bank transfer,Yes,CUST_2669
CUST-02670,Female,26,81.37,Month-to-month,Credit card,Yes,CUST_2670
CUST-02671,Female,26,74.42,Month-to-month,Mailed check,No,CUST_2671
CUST-02672,Male,37,27.24,Month-to-month,Mailed check,Yes,CUST_2672
CUST-02673,Female,23,118.86,Month-to-month,Credit card,No,CUST_2673
CUST-02674,Male,29,92.52,Two year,Electronic check,Yes,CUST_2674
CUST-02675,Female,34,117.19,Two year,Bank transfer,No,CUST_2675
CUST-02676,Female,23,75.37,Two year,Mailed check,No,CUST_2676
CUST-02677,Female,44,109.11,Two year,Mailed check,Yes,CUST_2677
CUST-02678,Male,71,68.82,Month-to-month,Bank transfer,No,CUST_2678
CUST-02679,Female,32,81.72,Two year,Bank transfer,No,CUST_2679
CUST-02680,Male,23,21.61,One year,Bank transfer,No,CUST_2680
CUST-02681,Female,26,67.44,Month-to-month,Credit card,Yes,CUST_2681
CUST-02682,Male,3,65.23,Month-to-month,Mailed check,Yes,CUST_2682
CUST-02683,Female,23,27.22,Month-to-month,Bank transfer,No,CUST_2683
CUST-02684,Male,34,34.97,One year,Bank transfer,No,CUST_2684
CUST-02685,Male,13,50.44,One year,Credit card,No,CUST_2685
CUST-02686,Male,3,101.43,Two year,Electronic check,Yes,CUST_2686
CUST-02687,Male,18,32.03,Month-to-month,Credit card,No,CUST_2687
CUST-02688,Male,49,49.38,Month-to-month,Bank transfer,No,CUST_2688
CUST-02689,Male,15,81.68,Two year,Electronic check,No,CUST_2689
CUST-02690,Male,44,41.13,Month-to-month,Credit card,No,CUST_2690
CUST-02691,Male,27,97.69,Month-to-month,Mailed check,No,CUST_2691
CUST-02692,Female,40,55.05,Month-to-month,Electronic check,Yes,CUST_2692
CUST-02693,Female,59,65.79,Month-to-month,Mailed check,No,CUST_2693
CUST-02694,Female,31,105.15,Month-to-month,Electronic check,Yes,CUST_2694
CUST-02695,Male,48,110.8,Month-to-month,Credit card,Yes,CUST_2695
CUST-02696,Male,48,63.43,Month-to-month,Credit card,No,CUST_2696
CUST-02697,Male,22,50.72,Month-to-month,Bank transfer,Yes,CUST_2697
CUST-02698,Female,68,106.86,Month-to-month,Credit card,No,CUST_2698
CUST-02699,Male,56,57.69,One year,Electronic check,No,CUST_2699
CUST-02700,Female,9,25.25,Month-to-month,Bank transfer,Yes,CUST_2700
CUST-02701,Male,16,74.96,Month-to-month,Mailed check,No,CUST_2701
CUST-02702,Female,19,44.63,Month-to-month,Electronic check,No,CUST_2702
CUST-02703,Female,17,95.16,Month-to-month,Electronic check,Yes,CUST_2703
CUST-02704,Female,25,57.96,Two year,Electronic check,No,CUST_2704
CUST-02705,Male,25,26.65,Month-to-month,Electronic check,No,CUST_2705
CUST-02706,Female,69,78.46,One year,Electronic check,No,CUST_2706
CUST-02707,Male,49,95.04,One year,Credit card,No,CUST_2707
CUST-02708,Male,48,93.51,Month-to-month,Credit card,No,CUST_2708
CUST-02709,Male,41,84.28,Month-to-month,Electronic check,Yes,CUST_2709
CUST-02710,Male,55,109.36,Two year,Credit card,No,CUST_2710
CUST-02711,Male,32,83.37,Month-to-month,Electronic check,No,CUST_2711
CUST-02712,Female,6,55.6,Month-to-month,Electronic check,Yes,CUST_2712
CUST-02713,Male,25,95.79,Month-to-month,Electronic check,Yes,CUST_2713
CUST-02714,Female,69,83.94,Two year,Credit card,No,CUST_2714
CUST-02715,Female,38,68.6,One year,Bank transfer,Yes,CUST_2715
CUST-02716,Female,20,63.87,Month-to-month,Bank transfer,No,CUST_2716
CUST-02717,Female,42,105.08,Month-to-month,Credit card,No,CUST_2717
CUST-02718,Male,32,46.27,Month-to-month,Credit card,Yes,CUST_2718
CUST-02719,Female,7,29.27,One year,Bank transfer,No,CUST_2719
CUST-02720,Male,36,80.79,Month-to-month,Electronic check,Yes,CUST_2720
CUST-02721,Female,17,22.63,Month-to-month,Credit card,Yes,CUST_2721
CUST-02722,Male,66,112.73,Two year,Credit card,No,CUST_2722
CUST-02723,Female,63,116.87,Month-to-month,Mailed check,Yes,CUST_2723
CUST-02724,Female,27,111.92,One year,Bank transfer,Yes,CUST_2724
CUST-02725,Male,11,74.76,Month-to-month,Bank transfer,Yes,CUST_2725
CUST-02726,Female,61,20.25,Month-to-month,Bank transfer,No,CUST_2726
CUST-02727,Female,9,37.89,Month-to-month,Bank transfer,Yes,CUST_2727
CUST-02728,Female,22,100.16,Month-to-month,Bank transfer,No,CUST_2728
CUST-02729,Male,66,54.33,Two year,Electronic check,No,CUST_2729
CUST-02730,Male,50,92.86,Two year,Bank transfer,No,CUST_2730
CUST-02731,Male,66,117.88,Month-to-month,Credit card,No,CUST_2731
CUST-02732,Male,48,103.17,Two year,Electronic check,No,CUST_2732
CUST-02733,Female,64,98.18,Month-to-month,Bank transfer,Yes,CUST_2733
CUST-02734,Male,67,47.11,One year,Electronic check,No,CUST_2734
CUST-02735,Male,60,48.85,Two year,Credit card,No,CUST_2735
CUST-02736,Female,23,88.33,Two year,Electronic check,No,CUST_2736
CUST-02737,Male,42,107.5,Two year,Mailed check,No,CUST_2737
CUST-02738,Female,48,59.93,Month-to-month,Mailed check,Yes,CUST_2738
CUST-02739,Male,68,34.07,Two year,Credit card,No,CUST_2739
CUST-02740,Female,62,73.34,Two year,Bank transfer,No,CUST_2740
CUST-02741,Female,64,73.59,Month-to-month,Electronic check,Yes,CUST_2741
CUST-02742,Male,61,77.27,One year,Mailed check,No,CUST_2742
CUST-02743,Male,35,50.07,One year,Electronic check,No,CUST_2743
CUST-02744,Male,52,95.5,Month-to-month,Credit card,Yes,CUST_2744
CUST-02745,Female,5,115.67,Month-to-month,Bank transfer,Yes,CUST_2745
CUST-02746,Female,27,26.61,Month-to-month,Mailed check,No,CUST_2746
CUST-02747,Male,29,112.52,Month-to-month,Mailed check,Yes,CUST_2747
CUST-02748,Male,26,47.6,One year,Credit card,No,CUST_2748
CUST-02749,Female,58,93.12,Month-to-month,Mailed check,No,CUST_2749
